ConstituentEmailEngagementId,ConstituentId,EmailEngagementId,EmailId,ConstituentEmail,EmailSubject,SendDate,WasOpened,OpenedDate,ClickThrough,ClickThroughDate,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
a2010b13-a012-4428-86b5-bd66c5dc8327,d13b4709-ea7a-46e8-a9cc-51ab881a9bf7,b1f03fdd-ae93-490e-b944-67770838db8c,c6f9dba3-8c65-41a3-a6b7-ed463826849e,amongst1801@live.com,A special update just for you,2013-10-02 13:08:57.158161,True,2013-10-05 13:08:57.158161,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,81b38dc1-c9db-424c-940b-43355c907921,bb05204b-9818-4e53-9036-6b29b936b0fb
c5c1e548-0427-4738-a451-54195730097d,50361807-4889-48b2-8b26-afb9fa29a6cb,e61f2bce-1e6e-42c0-8f29-b0b81b962f3a,17652ee4-a58d-4c68-913e-55c822ca1191,happiness1884@example.com,A special update just for you,2013-01-11 20:50:09.158076,True,2013-01-16 20:50:09.158076,True,2013-01-17 20:50:09.158076,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,21072188-847b-4a90-a2dd-78667f665b73,bb05204b-9818-4e53-9036-6b29b936b0fb
9afad4d3-0dd4-42b5-98b4-3b90747d648b,9d4c3069-3645-44f5-a229-984e87b172a7,fd9d665c-f55d-420f-84e6-0cf21817ec6d,237f1d4a-92da-4f03-8b32-de08da6301d1,obligation2047@example.org,Your impact this month,2018-02-20 12:54:27.161039,True,2018-02-25 12:54:27.161039,True,2018-02-25 12:54:27.161039,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,56fb9c41-4b15-470f-b846-abf00b1d59fe,bb05204b-9818-4e53-9036-6b29b936b0fb
73f54517-fd85-4134-b12c-096081e1ffba,bed3db71-6133-4dd5-904f-87e17dbed9c0,d199904a-27cd-40f6-8cbc-3e6b77aff85e,97eec309-dc15-4baf-8f6f-e9a7e3690384,windows1807@outlook.com,Exciting news from our team,2018-11-28 07:25:45.172066,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9e5dc558-e183-4d77-8c8a-2b9df223ee14,bb05204b-9818-4e53-9036-6b29b936b0fb
3499c1b1-06c7-4334-a2fe-de9feae5a272,2dadd72a-17d4-46ee-91f4-1da241fd05e0,1d809e77-ea79-4c93-af8c-1c27c031672f,41b76fde-2ce5-4943-b168-ad6e07fe1d9d,issue1895@yandex.com,Your impact this month,2017-06-18 08:48:42.170772,True,2017-06-20 08:48:42.170772,True,2017-06-22 08:48:42.170772,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,11cde799-589c-42f0-9b3b-1edbfbc9a60e,bb05204b-9818-4e53-9036-6b29b936b0fb
0a046a2f-6d5a-4913-a504-b3fc748ff9ea,1feac4cd-1eee-44dc-953b-f729f0a3d138,ee8d1919-051d-4a3d-a766-f06d1e4bcf69,976dd6c6-21e0-472f-a978-00ccca9b3b84,gtk2081@example.com,Thank you for your support!,2006-04-28 09:17:59.164104,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,091bed2a-5f1f-4b1a-a7d8-325bccb42d9b,bb05204b-9818-4e53-9036-6b29b936b0fb
86925aeb-979c-4cd6-b11f-dc18e4fafa82,3c8d8304-b786-49b4-a879-2f820b05438f,c37c2a11-f42c-4803-980e-e48b46acc0d7,eb7a655f-63f6-4f30-85d1-edad3747294d,demonstrates2004@live.com,Join our upcoming event,2012-11-25 16:14:37.138718,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c68a1d94-5201-4a80-a2e2-09c2e9a3a0d7,bb05204b-9818-4e53-9036-6b29b936b0fb
7f08aa9c-7221-4840-8062-ac3754b71da5,c4a8d70e-0d23-4f80-b7a8-deb3e99dfa31,8c32e029-e3c9-4fb5-b18e-51819b07cd95,b3b468a3-6de0-4d48-bb77-7b1b4cf4ce15,spoke2073@live.com,A special update just for you,2024-04-21 15:28:34.131015,True,2024-04-21 15:28:34.131015,False,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c999a4f2-6b23-499b-80c0-f78a97e804f6,bb05204b-9818-4e53-9036-6b29b936b0fb
9781ed33-b9c9-4f57-a25a-05181199342b,d95c3975-6bee-4900-b0de-38205eb637f4,e1bc378a-f6be-41a0-8bfd-840f4237966b,35ce0ba8-bcdd-4df5-927e-eb795554cf43,matters1883@outlook.com,Your impact this month,2011-03-03 02:12:17.162069,True,2011-03-05 02:12:17.162069,True,2011-03-05 02:12:17.162069,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b6a5fac8-0cec-43b7-bdac-55b2883adad9,bb05204b-9818-4e53-9036-6b29b936b0fb
15f78466-ed57-4573-bb77-c10fefe415b9,95a74a67-3d18-4b8e-b5d1-d94460f39165,a2f96ee1-077e-4a6e-bc2a-0a77f20fb8b9,77779ba1-e44f-47d0-953f-a78c74588b73,weeks2091@protonmail.com,Your impact this month,2019-04-21 07:00:04.175189,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,32d8a099-8273-4826-95d4-5d8da9a45e7d,bb05204b-9818-4e53-9036-6b29b936b0fb
25067c1f-0651-48c3-8979-da9fa53cc409,7eaaa7b4-deed-46b8-af24-6d86da873a9b,dd44ae9b-d5d6-4f9a-aed0-ae9983910073,61f86fd5-6d91-462c-bc59-98669f6aaec3,wilderness1998@protonmail.com,Last chance to register,2007-09-10 16:21:25.136473,True,2007-09-12 16:21:25.136473,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a34c6643-c191-4351-9ea8-039344426a20,bb05204b-9818-4e53-9036-6b29b936b0fb
3b88173f-6d0c-4a59-ab86-9d534818f001,3a6342b4-be61-4ec3-8c19-475b7337243f,adb32ad6-2031-472c-a933-4f35796a9e99,652ac364-6f14-4676-9091-bafc96614c2b,shipping1840@protonmail.com,Join our upcoming event,2021-06-03 14:13:43.149930,True,2021-06-05 14:13:43.149930,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6114fa92-f9d0-4899-be07-c490cf149a3f,bb05204b-9818-4e53-9036-6b29b936b0fb
cb5d1b07-1b2f-4dc4-833b-ad20f17c20be,6ca17bac-4a8c-407e-aa18-a81db58676a9,0d5c51c7-986f-4bb9-8248-9d3f376a424d,fb7296af-873d-4e0a-8e43-662c58ffa186,leone1963@live.com,Join our upcoming event,2007-02-04 08:43:02.161992,True,2007-02-06 08:43:02.161992,True,2007-02-07 08:43:02.161992,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,63ee5e72-4475-43f2-95cc-ff04e098e05e,bb05204b-9818-4e53-9036-6b29b936b0fb
9199213b-d8e6-4c49-bcd5-7bd466c5cf74,78e434d2-19c4-40b8-86c3-6909041a1b84,e2af8f61-4ff2-46c6-8e30-9df3ac3ea332,18688b67-70a0-4acc-ba8f-c7b6ae068ab3,unknown@example.com,Join our upcoming event,2005-08-26 15:58:23.162885,True,2005-08-29 15:58:23.162885,True,2005-08-29 15:58:23.162885,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7e590616-11b5-4c84-9f81-b48be715fb13,bb05204b-9818-4e53-9036-6b29b936b0fb
f90380b8-a839-4dbf-b49c-337957a96679,d0fdc862-e453-48fd-873a-3278c7723dfa,a428f2a2-bf00-4f3a-9b0c-13869f9f801a,e3535314-6b55-40a2-98ff-efbc5bdfe355,courtesy1828@duck.com,Exciting news from our team,2017-08-19 13:04:41.174716,True,2017-08-20 13:04:41.174716,False,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,18f31027-e25c-4bcc-8d0d-81bb1142b2be,bb05204b-9818-4e53-9036-6b29b936b0fb
d7bf0a45-a7de-4283-a504-90bd8c2366d6,545abf38-e632-47b3-84e9-9d2f1bce18d1,0fabd189-aeff-499f-b1f5-a23150a44c95,da691bfa-1460-4b24-b9ed-7d3e327b2552,little2024@gmail.com,Exciting news from our team,2024-09-10 00:01:09.158770,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6bc39147-51a0-4f11-a655-20638470ff2d,bb05204b-9818-4e53-9036-6b29b936b0fb
92922767-9476-427a-91c1-a34b361815d8,a6e961fa-c92a-4395-b691-1e1596e4f0ed,d9c74794-f18d-4c75-b91d-f6077905883b,5923d876-a3f7-46e6-954e-0181ff7caa8c,congressional1859@gmail.com,We need your feedback,2009-02-22 10:38:04.146403,True,2009-02-26 10:38:04.146403,False,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c63ae632-2600-416d-bf7e-ad8cca3c5a2f,bb05204b-9818-4e53-9036-6b29b936b0fb
bc998888-8c88-43a2-b27e-fa9c9988f590,994ff840-5c4a-404e-a53a-287a78cb805e,a16d0881-f5a0-425c-8682-0f6f74f0551e,d4a3dba3-c86a-45d7-ae11-08537efa2f5c,detect2051@duck.com,Your impact this month,2015-01-02 13:05:26.142822,True,2015-01-03 13:05:26.142822,False,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,93f89ca1-5d52-4f6f-a095-c86485b18db9,bb05204b-9818-4e53-9036-6b29b936b0fb
b04edede-67a9-414b-8b3c-e6ce2486e3fe,05085be2-52c6-4932-bf8e-2c904edb08e2,8fa6a82a-ae2b-4a6d-b439-e0e6b2515d4f,bcfd6e95-9fcc-4569-98dd-d25504549866,trip2044@duck.com,Join our upcoming event,2019-05-06 04:31:36.172762,True,2019-05-10 04:31:36.172762,False,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3abfb57e-fbcf-4869-ac3c-28a871707d80,bb05204b-9818-4e53-9036-6b29b936b0fb
0875fc73-bd85-4456-b259-cc1c3d1a0d83,c8d6f009-6fd1-4bfb-adb6-2bc5a65a1e8c,e531d7ae-3d5a-4614-a560-5c788385854a,16f2c4b0-144e-47d7-b8c3-875c37deff9a,kijiji2021@example.org,Last chance to register,2012-04-20 13:32:45.142673,True,2012-04-25 13:32:45.142673,False,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,985e57de-91be-4341-9da7-55901b62858d,bb05204b-9818-4e53-9036-6b29b936b0fb
1e794346-381f-4e87-aba9-51f0e73ecdf0,a4e9e8ee-e3c2-46ef-aa68-d9108d83a872,b12a9130-d918-46d4-92a3-9a584a9cca28,a34120f1-08e6-4bfa-ab94-d6e28dc1f949,unknown@example.com,We need your feedback,2024-02-23 13:49:18.156656,True,2024-02-23 13:49:18.156656,True,2024-02-24 13:49:18.156656,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b9f922b0-e59d-42dd-8816-b9b9de9d9d4a,bb05204b-9818-4e53-9036-6b29b936b0fb
9aa2502f-261a-46af-ba88-c015e6a00c0d,e6ae289d-a318-4f0e-9377-a25f83a57662,58cf90bb-50ee-4805-85b5-678df3737d68,05175a7f-2c62-4f86-8f16-c51a4b66a9c7,rainbow2075@live.com,We need your feedback,2009-10-13 16:45:27.176805,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c04340e0-7de0-4a50-8b7a-2216f3c4f75e,bb05204b-9818-4e53-9036-6b29b936b0fb
dc1bfd90-04dd-45b8-8381-35aaa4be2780,c1cf5319-5ea2-4a86-b52a-400094e9e9b1,0551d453-91ea-44d7-8ea3-1a6caff29eaa,941918d9-5274-4dfa-8af3-93733b0d3bc6,unknown@example.com,A special update just for you,2009-01-26 03:11:19.156275,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6d71fa25-c55c-4681-876b-9e07eb7d7ffa,bb05204b-9818-4e53-9036-6b29b936b0fb
d465ada8-47e2-4401-a562-61e4ca54a56a,ce5a66c4-c5c2-4f94-b655-7bedfbe6adc9,2c997a5c-86ad-4915-859c-1463cf4a0107,0008eb05-61c1-4292-aab7-098b3a4e90d2,unknown@example.com,We need your feedback,2022-01-25 11:18:44.172686,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,cf85d70f-d3da-42aa-8a2d-51101c879f08,bb05204b-9818-4e53-9036-6b29b936b0fb
3f861049-afdc-4d8e-906a-c4234cfe0bfb,66c31ce6-65d8-4589-8b8f-0141eac80f5b,91923cc5-4a63-423e-a26b-03281a0bcfe8,e8deeb46-ca5d-4614-b938-802797a2a903,possession1820@duck.com,Thank you for your support!,2017-04-26 18:03:05.158208,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8ae6e019-c77e-46e9-9cbf-35612c357d1d,bb05204b-9818-4e53-9036-6b29b936b0fb
229a6671-462f-46a7-9fbc-f92f1e970c63,31176aff-267a-4b2c-8549-0ecd64ac1c2a,24dfd88c-e9fb-4f7a-ab3e-909fe806c783,06d97f8c-6679-47d9-8d85-a17bd69802aa,unknown@example.com,Your impact this month,2023-12-01 01:29:04.146183,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4efd3b0e-7c2c-40b9-aa50-c083425adbb1,bb05204b-9818-4e53-9036-6b29b936b0fb
0117fdd6-8053-4b74-8549-5688a13ab7df,6b85ed6f-b8de-41a7-a263-1b63f43008a9,938e59c9-0879-446a-a3d1-cee86b3c2e3f,67d509ef-a9dc-4610-910f-719dfd42e2ed,softball2042@duck.com,Join our upcoming event,2015-09-25 21:16:02.146761,True,2015-09-30 21:16:02.146761,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,cdef3df9-8589-4613-bb0d-74800a00bb4e,bb05204b-9818-4e53-9036-6b29b936b0fb
17f1c9e0-4fb3-4499-9917-9f54c5c2a5f9,bebf79cc-7cc1-4291-82d3-ac5acc2d24ab,fc86ca6f-73cf-4694-a489-5ff77ecf18fa,958d4778-f293-4332-969b-b23667131095,result1853@outlook.com,Your impact this month,2023-08-15 01:25:34.141446,True,2023-08-20 01:25:34.141446,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ebd3433c-d898-4b6c-aa68-5f672eecf00f,bb05204b-9818-4e53-9036-6b29b936b0fb
11a60ba9-895d-4eb1-8e2d-e245acfff5ce,239b1622-873e-4fbf-9882-4d1ae2bd6a1e,f916d048-da5d-4682-924e-1f0d1e807b88,01bb6ee8-e6ab-43a5-88bc-61a871a4484d,perfume2010@outlook.com,A special update just for you,2008-05-19 14:03:55.159135,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,92619a56-dfa5-4713-a548-94d3792d7006,bb05204b-9818-4e53-9036-6b29b936b0fb
73ce44d6-ef50-4a53-b23e-506d5f6f32c4,ebab8185-baa7-47a1-bb13-bc86f097a38f,6830a5fc-5c02-4e9c-ba46-3470a96d29d9,3ac34543-f167-4f58-8b3f-412408b56d73,unknown@example.com,Thank you for your support!,2008-11-15 18:17:08.163186,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6ed01238-a7af-41a4-8e42-bb45e873783a,bb05204b-9818-4e53-9036-6b29b936b0fb
a1d11de8-fc8c-4695-82a7-c4ca37f35f7b,3be43ec2-01bd-49fd-843a-a2c4b7882531,e3e8df2f-e431-4172-8070-93b797c847ed,b186b871-297a-4744-8cad-4ea7a041d5b4,unknown@example.com,Thank you for your support!,2019-01-24 23:11:44.152011,True,2019-01-28 23:11:44.152011,False,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c39a01f3-7a5c-4b36-a451-a4c4c4255781,bb05204b-9818-4e53-9036-6b29b936b0fb
6421dfa4-a075-434a-9014-69899a15be05,0f8b6790-a51c-4b8d-957c-a6a598fc9bae,6d244d4f-4c10-4bef-beea-482fad7f2666,872d73f5-2028-4e9f-b663-7835f37e49f2,discharge1975@yahoo.com,Join our upcoming event,2012-06-19 08:23:12.143020,True,2012-06-22 08:23:12.143020,True,2012-06-22 08:23:12.143020,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b2690886-c400-4c38-bb57-5c6ca1258753,bb05204b-9818-4e53-9036-6b29b936b0fb
e2e4a78b-097c-4d8b-a26f-cc873352dac6,9264a20a-187c-4626-bf1d-3a540e810e7c,58cf90bb-50ee-4805-85b5-678df3737d68,05175a7f-2c62-4f86-8f16-c51a4b66a9c7,visiting2005@gmail.com,We need your feedback,2009-10-13 16:45:27.176805,True,2009-10-18 16:45:27.176805,False,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,bd22357f-8294-471d-9f74-3a4e19985557,bb05204b-9818-4e53-9036-6b29b936b0fb
5cbf7f80-ee25-4f4f-a804-cc8b615dd6fe,a39147f1-8695-4aca-9ef7-f9aba47d27c8,a880a80a-36d5-4502-945a-96f7b0f623d5,dd65f0e1-0a29-46ae-85dd-4d70e203140e,listing1994@live.com,We need your feedback,2022-08-05 21:50:00.156394,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1c762573-978c-40e5-9136-8c7ef8f1269b,bb05204b-9818-4e53-9036-6b29b936b0fb
ea6c2b5e-b963-494d-8f37-6bbfc55b114e,91eee63f-23cd-4429-bf95-70e52c0b672e,69c23711-2274-4c7c-b647-119f56914d33,38f6f212-26fb-4014-bc3d-a79e220b5434,calls1900@example.org,We need your feedback,2025-01-26 17:58:23.172287,True,2025-01-29 17:58:23.172287,True,2025-01-31 17:58:23.172287,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1c9f836c-e2b5-4e44-982e-ce89b6f16adb,bb05204b-9818-4e53-9036-6b29b936b0fb
8b82d5ef-cbca-49af-9e38-00401623f954,d5f7f8f5-1b49-452e-ba47-c4f41b89acff,5ffc4937-020b-471f-be78-17e58756a7d3,78025599-e38c-4ec5-8729-2a6ef74ddf86,hopkins1953@gmail.com,Exciting news from our team,2009-11-22 11:47:26.164259,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e174513a-bc2c-42c0-8409-11f4bc04287d,bb05204b-9818-4e53-9036-6b29b936b0fb
67057863-7f1e-4c26-9af6-10ef4092a17f,1e4205a3-339f-4ef5-b57e-dcd4f46b3069,90585424-b3fe-43fa-a6b1-b61d62a34e23,60d7700e-7a38-414a-bcd6-b73e4b010adc,revolution1816@gmail.com,Your impact this month,2022-11-05 17:38:56.144085,True,2022-11-05 17:38:56.144085,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1780cd1e-f7b8-4ca6-a3ce-4f2a45cfc7a6,bb05204b-9818-4e53-9036-6b29b936b0fb
b9187c98-c1c9-4b66-bde9-58bd8b3565da,fef941a4-7596-4278-8326-deae7b4f106f,b817042e-5303-4124-a5cb-1c88da878277,30ebb6ff-2fc3-4ca5-afc7-51bd36e0c43e,tattoo2058@gmail.com,Last chance to register,2008-01-09 11:01:07.167126,True,2008-01-12 11:01:07.167126,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2edf83d3-ab98-4c69-8515-89e5a4077666,bb05204b-9818-4e53-9036-6b29b936b0fb
4002b327-e6b4-4a53-94e2-e9f7e0a17b3f,ae507c98-ce4b-4a83-b9a0-c6bbcff9bd2e,e31fb26c-1f0c-40fd-acda-c3f92045cfa1,3dd72f83-7444-4d10-b352-3538334ff50c,hull1972@live.com,Thank you for your support!,2018-11-30 08:46:31.135252,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,33c27c34-ff36-4e0b-99a1-b35311156154,bb05204b-9818-4e53-9036-6b29b936b0fb
aa273de5-5efd-4f26-9fe0-e59de26ce280,465756df-af23-4e93-99c4-889b7f444fee,1d1736e2-163b-4960-be5d-444f399e26b3,7d36fc17-a0c9-43fa-81bb-153e4604c3d4,cruises2035@outlook.com,Exciting news from our team,2014-05-26 00:58:14.163247,True,2014-05-31 00:58:14.163247,True,2014-05-31 00:58:14.163247,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b9d190ee-6b5e-493f-9d41-5931bff8c9d8,bb05204b-9818-4e53-9036-6b29b936b0fb
04e87ce2-9a96-45b7-ae12-501a7d40e990,5abb3344-5a2a-4b0e-938a-0c0f637795c6,6d300b43-044b-41aa-96ad-5c1a7fc8ae45,4fa72e90-1c24-4f92-973a-e87871592ea7,recommends1932@yahoo.com,Thank you for your support!,2019-06-02 13:39:04.147872,True,2019-06-05 13:39:04.147872,True,2019-06-06 13:39:04.147872,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,06a3149e-bb5b-4b4a-8d14-ffa89ddc0862,bb05204b-9818-4e53-9036-6b29b936b0fb
c1e9e7ee-31d7-47be-af79-978baab574aa,e26e2974-eacf-42c0-b8c3-94aaa64fd6c9,38cefd67-7481-4c4c-8e0d-baa0a74498a2,28098703-2f73-4d0b-93e1-758d00d804e6,respective1822@example.com,A special update just for you,2015-09-20 06:28:29.174953,True,2015-09-25 06:28:29.174953,True,2015-09-26 06:28:29.174953,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6870754e-cfef-4ef1-8642-ad12bfd07342,bb05204b-9818-4e53-9036-6b29b936b0fb
95217a01-33f2-41fd-b1bc-c8e6b318b8a4,84174fe9-d9b3-445c-baee-15a0acd13483,f823e376-9426-4a35-a0b4-ea6016ffa2da,8a8dcb88-1c61-4cfb-bf96-7d642564df4e,desirable1989@live.com,Your impact this month,2021-05-06 17:15:02.143492,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,840f6d98-0476-4004-8ee7-28248f0cc911,bb05204b-9818-4e53-9036-6b29b936b0fb
70a8b531-4293-4b75-b6d3-b3c1b1f2aa3f,76ef07c4-5dd8-4975-904a-6c10d2d5739b,55c1fddb-c942-4518-b299-287d0f8a4cfe,3e9da6e0-2936-4bb3-9026-e027a93e7afa,how2032@duck.com,Exciting news from our team,2013-05-24 13:44:20.128850,True,2013-05-25 13:44:20.128850,False,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,be10b5e6-d07a-47d4-aec1-495f3e0234ba,bb05204b-9818-4e53-9036-6b29b936b0fb
